index,zri_zscore,price_zscore,crime_zscore,neighbourhood_group,neighbourhood,latitude,longitude,zipcodes,price,ZRI,CMPLNT_NUM_count_sum
1132,-0.014267480170604812,1.3959860221531413,-0.45314161457169705,Brooklyn,Crown Heights,40.68054,-73.96278000000002,11238,190,91.9,2388
1133,-0.20656520838721257,1.4978352587183763,-1.1433276029172643,Brooklyn,Sunset Park,40.66224,-73.99805,11215,196,88.5,1515
1134,-0.4120598395206464,1.2262372945444162,0.3603765778768582,Brooklyn,Bedford-Stuyvesant,40.67841,-73.94353000000002,11216,180,84.86666666666666,3417
1135,0.20065351018913274,1.1413629307400537,-1.2895869475265769,Brooklyn,Greenpoint,40.72949000000001,-73.95493,11222,175,95.7,1330
1136,0.7907435977557813,1.3959860221531413,0.3627483510326848,Manhattan,East Harlem,40.78857,-73.94328,10029,190,106.13333333333334,3420
1137,0.10261937423556812,2.024056314305424,0.2038395495922965,Brooklyn,Park Slope,40.67861,-73.98066,11217,227,93.96666666666667,3219
1138,0.5286908112645218,1.3111116583487787,0.5675114334857225,Brooklyn,Williamsburg,40.71035,-73.95331999999998,11211,185,101.5,3679
1139,1.5128027144906895,2.4144783878054916,0.6283869444852743,Manhattan,Hell's Kitchen,40.75989000000001,-73.98899999999998,10018,250,118.9,3756
1140,1.6805919087189052,2.2277547874358943,1.59448920995868,Manhattan,East Village,40.72217,-73.98139,10002,239,121.86666666666666,4978
1141,0.1497511703670893,0.716991111718241,-0.8429030031792167,Brooklyn,Fort Greene,40.69234,-73.97219,11205,150,94.8,1895
1142,1.5128027144906895,1.3790111493922688,0.6283869444852743,Manhattan,Hell's Kitchen,40.76079,-73.99807,10018,189,118.9,3756
1143,0.5154939083476957,0.7000162389573685,0.0844603007490197,Brooklyn,Brooklyn Heights,40.69357,-73.99489,11201,149,101.26666666666667,3068
1144,0.20065351018913274,1.0564885669356912,-1.2895869475265769,Brooklyn,Greenpoint,40.73281,-73.95208000000002,11222,170,95.7,1330
1145,-0.4196009269016894,1.1413629307400537,-0.5061112150518265,Manhattan,Washington Heights,40.83309000000001,-73.94008000000002,10039,175,84.73333333333333,2321
1146,-0.014267480170604812,1.5657347497618663,-0.45314161457169705,Brooklyn,Bedford-Stuyvesant,40.68858,-73.95721,11238,200,91.9,2388
1147,-0.381895489996472,2.0070814415445515,-0.4808123013896751,Manhattan,Harlem,40.81184,-73.94287,10037,226,85.4,2353
1148,0.10261937423556812,1.2092624217835437,0.2038395495922965,Brooklyn,Prospect Heights,40.6813,-73.97449,11217,179,93.96666666666667,3219
1149,-0.381895489996472,0.716991111718241,-0.4808123013896751,Manhattan,Harlem,40.81175,-73.94478000000002,10037,150,85.4,2353
1150,0.5286908112645218,2.0749809325880415,0.5675114334857225,Brooklyn,Williamsburg,40.70883,-73.93859,11211,230,101.5,3679
1151,0.1497511703670893,3.0085989344360295,-0.8429030031792167,Brooklyn,Fort Greene,40.69677,-73.97112,11205,285,94.8,1895
1152,0.5154939083476957,1.5657347497618663,0.0844603007490197,Brooklyn,Brooklyn Heights,40.69364,-73.99467,11201,200,101.26666666666667,3068
1153,-0.20656520838721257,0.9885890758922011,-1.1433276029172643,Brooklyn,South Slope,40.66378,-73.97813000000002,11215,166,88.5,1515
1154,-1.494205878700378,1.990106568783679,1.9178409502030522,Bronx,Morrisania,40.82424,-73.91315999999998,10456,225,65.73333333333333,5387
1155,0.45516520929934845,1.5657347497618663,0.6687070881343281,Manhattan,Harlem,40.80597,-73.95348,10026,200,100.2,3807
1156,-0.016152752015866367,0.716991111718241,0.14454522069662923,Manhattan,Washington Heights,40.83805,-73.94306999999998,10032,150,91.86666666666666,3144
1157,0.6248396753728256,2.1598552963924043,-1.235036164942563,Manhattan,Kips Bay,40.74443,-73.97949,10017,235,103.2,1399
1158,0.5286908112645218,1.5487598770009938,0.5675114334857225,Brooklyn,Williamsburg,40.71032,-73.94806,11211,199,101.5,3679
1159,-0.014267480170604812,1.4808603859575038,-0.45314161457169705,Brooklyn,Clinton Hill,40.68252,-73.96436,11238,195,91.9,2388
1160,-0.1594334122556914,1.5657347497618663,-1.029482491437583,Manhattan,Harlem,40.82697,-73.95236,10031,200,89.33333333333333,1659
1161,1.2790290056783429,1.3790111493922688,-0.18196888375551198,Manhattan,East Village,40.72923,-73.98196999999998,10009,189,114.76666666666667,2731
1162,-0.42525674243747164,0.9716142031313286,-0.007248261276279043,Brooklyn,Bedford-Stuyvesant,40.68631,-73.93701999999998,11221,165,84.63333333333334,2952
1163,0.5286908112645218,2.4314532605663643,0.5675114334857225,Brooklyn,Williamsburg,40.71359,-73.95574,11211,251,101.5,3679
1164,0.5286908112645218,3.093473298240392,0.5675114334857225,Brooklyn,Williamsburg,40.71647,-73.93974,11211,290,101.5,3679
1165,-0.6609157230950791,2.7539758430229417,0.8157570237955829,Brooklyn,Crown Heights,40.67469000000001,-73.94062,11213,270,80.46666666666667,3993
1166,-0.6609157230950791,2.3975035150446193,0.8157570237955829,Brooklyn,Crown Heights,40.6686,-73.93037,11213,249,80.46666666666667,3993
1167,0.5154939083476957,1.5657347497618663,0.0844603007490197,Brooklyn,Brooklyn Heights,40.69297,-73.99758,11201,200,101.26666666666667,3068
1168,0.5060675491213912,0.8867398393269661,-0.9551669325550134,Brooklyn,Carroll Gardens,40.68307,-73.99226,11231,160,101.1,1753
1169,0.20065351018913274,1.2262372945444162,-1.2895869475265769,Brooklyn,Greenpoint,40.72904000000001,-73.95433,11222,180,95.7,1330
1170,0.5286908112645218,1.1413629307400537,0.5675114334857225,Brooklyn,Williamsburg,40.71286,-73.95648,11211,175,101.5,3679
1171,1.2790290056783429,1.5487598770009938,-0.18196888375551198,Manhattan,East Village,40.72699,-73.97894000000002,10009,199,114.76666666666667,2731
1172,-0.1594334122556914,0.8867398393269661,-1.029482491437583,Manhattan,Harlem,40.82428,-73.94854000000002,10031,160,89.33333333333333,1659
1173,-0.381895489996472,1.1074131852183087,-0.4808123013896751,Manhattan,Harlem,40.80877,-73.94456,10037,173,85.4,2353
1174,0.45516520929934845,0.9716142031313286,0.6687070881343281,Manhattan,Harlem,40.80187,-73.94705,10026,165,100.2,3807
1175,1.2790290056783429,2.4144783878054916,-0.18196888375551198,Manhattan,East Village,40.72697,-73.98373000000002,10009,250,114.76666666666667,2731
1176,-0.4120598395206464,0.8867398393269661,0.3603765778768582,Brooklyn,Bedford-Stuyvesant,40.68963,-73.95138,11216,160,84.86666666666666,3417
1177,0.5286908112645218,1.1413629307400537,0.5675114334857225,Brooklyn,Williamsburg,40.71362,-73.93561,11211,175,101.5,3679
1178,1.2790290056783429,1.5317850042401213,-0.18196888375551198,Manhattan,East Village,40.72627,-73.98303,10009,198,114.76666666666667,2731
1179,0.10261937423556812,1.5657347497618663,0.2038395495922965,Brooklyn,Park Slope,40.67821,-73.97484,11217,200,93.96666666666667,3219
1180,1.2790290056783429,1.4638855131966313,-0.18196888375551198,Manhattan,East Village,40.72496,-73.98289,10009,194,114.76666666666667,2731
1181,-0.7118180629171225,1.990106568783679,1.1541299940268577,Brooklyn,Crown Heights,40.67253,-73.9223,11233,225,79.56666666666666,4421
1182,1.5128027144906895,1.990106568783679,0.6283869444852743,Manhattan,Hell's Kitchen,40.76443,-73.99184,10018,225,118.9,3756
1183,0.45516520929934845,1.5657347497618663,0.6687070881343281,Manhattan,Harlem,40.80778,-73.94762,10026,200,100.2,3807
1184,0.5286908112645218,1.9052322049793164,0.5675114334857225,Brooklyn,Williamsburg,40.71853,-73.96415,11211,220,101.5,3679
1185,-0.4120598395206464,2.4144783878054916,0.3603765778768582,Brooklyn,Bedford-Stuyvesant,40.69126,-73.95285,11216,250,84.86666666666666,3417
1186,-0.7118180629171225,1.0395136941748186,1.1541299940268577,Brooklyn,Bushwick,40.68927,-73.90817,11233,169,79.56666666666666,4421
1187,1.5128027144906895,2.7370009702620695,0.6283869444852743,Manhattan,Hell's Kitchen,40.76457,-73.98765999999998,10018,269,118.9,3756
1188,-0.014267480170604812,1.5657347497618663,-0.45314161457169705,Brooklyn,Clinton Hill,40.68752,-73.96688,11238,200,91.9,2388
1189,0.5286908112645218,2.0749809325880415,0.5675114334857225,Brooklyn,Williamsburg,40.71419,-73.95966999999997,11211,230,101.5,3679
1190,-0.014267480170604812,1.0564885669356912,-0.45314161457169705,Brooklyn,Clinton Hill,40.68707,-73.96571,11238,170,91.9,2388
1191,-1.1435453154818584,2.8388502068273045,-1.2421514844100432,Queens,Woodside,40.74695,-73.90177,11377,275,71.93333333333334,1390
1192,-0.42525674243747164,0.5302675113486435,-0.007248261276279043,Brooklyn,Bedford-Stuyvesant,40.68523,-73.92738,11221,139,84.63333333333334,2952
1193,-0.7118180629171225,2.4144783878054916,1.1541299940268577,Brooklyn,Bedford-Stuyvesant,40.68336,-73.92144,11233,250,79.56666666666666,4421
1194,0.5060675491213912,1.5657347497618663,-0.9551669325550134,Brooklyn,Red Hook,40.67795,-74.00747,11231,200,101.1,1753
1195,-0.42525674243747164,2.2447296601967666,-0.007248261276279043,Brooklyn,Bushwick,40.69571,-73.93144000000002,11221,240,84.63333333333334,2952
1196,-0.014267480170604812,0.716991111718241,-0.45314161457169705,Brooklyn,Clinton Hill,40.68646,-73.95975,11238,150,91.9,2388
1197,0.5286908112645218,1.5657347497618663,0.5675114334857225,Brooklyn,Williamsburg,40.70635,-73.94655999999998,11211,200,101.5,3679
